Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
L_N_1,0.0182399394741348,-0.0206609308045556,-0.0166545672069358,0,0,0,0.00406217499121926,3.5868071601581E-07,-1.3554655679744E-09,2.9967520697757E-09,4.52712810861831E-07,-9.83132372705578E-09,7.96923757052267E-07,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_N_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_N_1.STL,,R-leg-1/R-asba-1/ankle plate-2/DRB-0005-2;R-leg-1/R-asba-1/DRB-0008-1;R-leg-1/R-asba-1/ankle plate-2/DRJ-0001-11;R-leg-1/DSR-0101-2;R-leg-1/DRJ-0001-1;R-leg-1/R-asba-1/ankle plate-2/DRJ-0001-12,c_L_N_1,x_L_N_1,RKnee_pitch,revolute,-0.0122292736907317,0.00158734307245378,-0.0774034293266377,0,0,0,L_W_3,0.0195011681198009,-0.999368229569575,-0.0297127273897283,1.2,6.3,-2.79,2.79,,,,,,,,
L_A_1,0.00921711872720943,-0.0200210253235265,0.00261268459792596,0,0,0,0.00270980906824081,1.64099947129278E-07,5.85484159216669E-10,-5.54936055314888E-11,8.8811595074974E-08,-1.26594825208358E-10,9.12773083050912E-08,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_A_1.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_A_1.STL,,R-leg-1/two motor-5/DSR-0101-2;R-leg-1/two motor-5/DSR-0101-3;R-leg-1/two motor-5/DRJ-0003-4;R-leg-1/two motor-5/DRJ-0003-5;R-leg-1/two motor-5/DRJ-0003-3;R-leg-1/two motor-5/DRJ-0003-2;R-leg-1/unvirsal plate-1/DRB-0004-2;R-leg-1/unvirsal plate-1/DRJ-0001-14;R-leg-1/unvirsal plate-1/DRJ-0001-7;R-leg-1/unvirsal plate-1/DRJ-0001-11;R-leg-1/[DRJ-0011] Bushing Set_female-1,c_L_A_1,x_L_A_1,RAnkle_pitch,revolute,0.0116621204095037,-0.000762059454564312,-0.0775407363717699,0,0,0,L_N_1,-0.00321902611345547,0.999556505100927,0.0296045770329677,1.2,6.3,-2.79,2.79,,,,,,,,
L_A_2,0.0430733910529578,0.00106370731759919,-0.0292045648561665,0,0,0,0.0107696045304608,2.3806928274237E-06,-5.76895170545883E-10,4.95703457127456E-08,7.30172055642596E-06,-6.98541822287163E-08,9.65975396775113E-06,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_A_2.STL,0.286274509803922,0.662745098039216,0.329411764705882,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/L_A_2.STL,,R-leg-1/ankle-1/DRB-0010-2;R-leg-1/ankle-1/DRB-0003-2,c_L_A_2,x_L_A_2,RAnkle_roll,revolute,-0.0464504790035918,-0.0206894543645093,-0.000414864266030435,0,0,0,L_A_1,0.99997044950115,0.00342421615067466,-0.00688294037609805,1.2,6.3,-2.79,2.79,,,,,,,,
Upper_body,0.00100722535937103,-0.0202566857675417,0.0151964571900813,0,0,0,0.0205774766400463,1.64988049423163E-05,-2.22421726148623E-09,-2.04398960610794E-08,2.97052147537651E-06,-3.13992649129696E-07,1.3571680294212E-05,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Upper_body.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Upper_body.STL,,DRB-0001-1;L-arm-motor1-1/DSR-0101-7;L-arm-motor1-1/DRJ-0001-6;L-arm-motor1-1/DRJ-0001-5;DRJ-0001-1;upper body-2/R-arm-1/R-elbbow-1/DRJ-0001-2;upper body-2/R-arm-1/R-elbbow-1/DRJ-0001-3;upper body-2/R-arm-1/R-elbbow-1/L-arm-motor1-4/DSR-0101-7;upper body-2/ches-1/DRB-0001-2;upper body-2/R-arm-1/R-elbbow-1/DRJ-0001-1;upper body-2/R-arm-1/R-elbbow-1/L-arm-motor1-4/DRJ-0001-3;upper body-2/R-arm-1/R-elbbow-1/L-arm-motor1-4/DRJ-0001-6;upper body-2/R-arm-1/R-elbbow-1/L-arm-motor1-4/DRJ-0001-2;DRJ-0001-5;DRJ-0001-4;DRJ-0001-7;DRJ-0001-6;upper body-2/R-arm-1/R-elbbow-1/L-arm-motor1-4/DRJ-0001-5;upper body-2/R-arm-1/R-elbbow-1/DRJ-0001-4;upper body-2/L-arm-1/DRS0101_part_sideConnectors-2,c_u_body,x_u_body,Upper_body_joint,revolute,0.0155859734030666,0.0150977984615721,0.0154999999999887,-0.0295865830615605,-0.00698131700551125,-0.231656625322495,base_lin,-0.000181925773328471,-0.999562370008579,-0.0295809967013674,1.2,6.3,-2.79,2.79,,,,,,,,
hL_sh1,0.00131091796412774,-0.00866235893889855,-0.000265533363404291,0,0,0,0.00373121734305147,4.74256618274354E-07,9.7336627711189E-08,7.68570035006557E-09,1.0351058806852E-06,-4.44418779135314E-09,1.16211248513842E-06,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_sh1.STL,0.286274509803922,0.662745098039216,0.329411764705882,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_sh1.STL,,upper body-2/R-arm-1/R-elbbow-1/DRB-0009-2,c_hL_Sh1,x_hL_Sh1,Rshoulder_pitch,revolute,0.00101152037119112,-0.101559924097068,0.0250260965550666,0,0,0,Upper_body,0.000181925773391679,0.999562370008603,0.0295809967005423,1.2,6.3,-2.79,2.79,,,,,,,,
hL_sh2,0.00135125140164027,-0.0480052886531075,-0.0209137174718051,0,0,0,0.0072690936477349,1.3265592589259E-06,-6.3694991284233E-10,-2.97204485828927E-09,1.34718911610898E-06,1.03170921059654E-07,6.39556655299642E-07,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_sh2.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_sh2.STL,,upper body-2/R-arm-1/DSR-0101-1;upper body-2/R-arm-1/L-hand m_elbow-1/hand unvirsal plate-1/DRB-0004-2;upper body-2/R-arm-1/L-hand m_elbow-1/DRB-0004-2;upper body-2/R-arm-1/L-hand m_elbow-1/DRB-0009-1;upper body-2/R-arm-1/L-hand m_elbow-1/hand unvirsal plate-1/DRJ-0001-24;upper body-2/R-arm-1/DRJ-0001-1,c_hL_Sh2,x_hL_Sh2,Rshoulder_roll,revolute,0.01899560198786,-0.0215900909300901,-0.000771639290922721,1.5707963267949,0,1.5707963267949,hL_sh1,2.46709159273879E-05,-0.00698358673469218,0.999975614156498,1.2,6.3,-2.79,2.79,,,,,,,,
hL_e,-0.00108595272484013,-0.0511817177287948,-0.0181567313690575,0,0,0,0.0159991858724107,1.21525410938445E-06,8.46502282966865E-08,-1.91757925355194E-08,1.97255379218827E-06,4.35639498448052E-08,2.18814673519924E-06,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_e.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hL_e.STL,,upper body-2/R-arm-1/DSR-0101-2;upper body-2/R-arm-1/DRJ-0001-2;Right_Gripper Assembly-2/right_handDRB-0004-3;Right_Gripper Assembly-2/right_handGripper base-3;Right_Gripper Assembly-2/right_handServo Motor Micro  9g-3,c_hL_e,x_hL_e,Relbow_roll,revolute,0.0019079,-0.067834,-0.0027738,0,0,0,hL_sh2,2.6821E-05,-0.0069835,0.99998,1.2,6.3,-2.79,2.79,,,,,,,,
right_link_RG_joint,-0.00624999999938902,-0.00162912039424912,-0.0128975178670396,0,0,0,0.00139752482636938,1.39538807855437E-07,7.86999506504697E-20,6.36951512171121E-19,1.34640696691803E-07,-1.61754818418713E-08,8.62484403395177E-09,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/right_link_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/right_link_RG_joint.STL,,Right_Gripper Assembly-2/right_handgrip link 1-12;Right_Gripper Assembly-2/right_handgrip link 1-10,c_right_link_RG,x_right_link_RG,right_link_RG,revolute,0.00044735,-0.07088,-0.0025451,0.025745,-1.5638,-1.567,hL_e,1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
left_link_RG_joint,-0.00624999999939946,0.00146284315163947,-0.0129174335412123,0,0,0,0.00139752482636938,1.39538807855438E-07,-7.07930151856063E-20,6.39047138710107E-19,1.35036486928344E-07,1.45469487788438E-08,8.22905379741309E-09,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_link_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_link_RG_joint.STL,,Right_Gripper Assembly-2/right_handgrip link 1-11;Right_Gripper Assembly-2/right_handgrip link 1-9,c_left_link_RG,x_left_link_RG,left_link_RG,revolute,0.010443,-0.070584,-0.0025433,0.025745,-1.5638,-1.567,hL_e,-1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
Right_gear_RG_joint,4.77728967496205E-13,0.00016594842143558,-0.00405315130518313,0,0,0,0.00242320126079168,3.41846920844848E-07,1.301432726039E-19,1.21286737673235E-18,2.55684137221555E-07,-2.67095542763266E-08,9.26246536520713E-08,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Right_gear_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Right_gear_RG_joint.STL,,Right_Gripper Assembly-2/right_handgear2-3,Coordinate System7,x_right_gear_RG,Right_gear_RG,revolute,-0.00904038284810671,-0.051152434659326,-0.0024070404355967,0.0257453763099395,-1.56381269541651,-1.56695574759296,hL_e,-1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
Right_finger_RG_joint,-0.00450000588206523,0.00643932780470902,-0.0264947872009815,0,0,0,0.00317495861984542,1.00818470091617E-06,4.84072552656453E-12,-3.70875898561584E-13,9.56385097263167E-07,1.49240693633751E-07,6.50286333620689E-08,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Right_finger_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/Right_finger_RG_joint.STL,,Right_Gripper Assembly-2/right_handGripper 1-6,c_right_finger_RG,x_right_finger_RG,Right_finger_RG,revolute,0,-0.0030207,-0.025572,0,0,0,Right_gear_RG_joint,-1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
left_gear_RG_joint,4.71733763163229E-13,-0.000110358378073272,-0.00404162250451834,0,0,0,0.00248161328462976,3.41732297320524E-07,-1.39773283445848E-19,1.20733679545803E-18,2.54729230795644E-07,2.87255508891157E-08,9.36207019505596E-08,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_gear_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_gear_RG_joint.STL,,Right_Gripper Assembly-2/right_handgear1-3,c_left_gear_RG,x_left_gear_RG,left_gear_RG,revolute,0.0178478449034265,-0.0503567054438041,-0.002402204490914,0.0257453763099395,-1.56381269541651,-1.56695574759296,hL_e,1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
left_finger_RG_joint,-0.0044999867095219,-0.00617417186440372,-0.0265578218707025,0,0,0,0.00317495858496895,1.00818466475774E-06,4.8364207233801E-12,4.20111704251237E-13,9.59279382264501E-07,-1.40301800368464E-07,6.21343121145496E-08,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_finger_RG_joint.STL,0.792156862745098,0.819607843137255,0.933333333333333,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/left_finger_RG_joint.STL,,Right_Gripper Assembly-2/right_handGripper 1-5,c_left_finger_RG,x_left_finger_RG,left_finger_RG,revolute,0,0.00338553552667054,-0.0255264695797015,0,0,0,left_gear_RG_joint,1,0,0,0.18,10.7,-1.57,1.57,,,,,,,,
hr_sh1,0.00131406268079337,0.00866239401866364,0.000247183234635795,0,0,0,0.00373121730714512,4.74185734875702E-07,-9.74168836873543E-08,1.92364721755129E-09,1.03509626735371E-06,-3.08421998385708E-09,1.16219295785583E-06,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hr_sh1.STL,0.286274509803922,0.662745098039216,0.329411764705882,1,0,0,0,0,0,0,package://Final-Robot - Copy_z3/meshes/hr_sh1.STL,,upper body-2/L-arm-1/DRB-0009-1,c_hr_Sh1,x_hr_Sh1,Lshoulder_pitch,revolute,0.00104096446219726,0.060169267832598,0.0298122840963835,0,0,0,Upper_body,-0.00018192577337194,-0.999562370008584,-0.0295809967011877,1.2,6.3,-2.79,2.79,,,,,,,,
